flight_id,departure_city,destination_city,airline,departure_hour,distance_km,booking_days,is_weekend,flight_duration_hours,demand_level,price_usd
1169,Chicago,New York,American,5,1758,76,0,2.7,Low,150.0
1170,Houston,Boston,American,10,1320,40,1,2.0,High,162.44
1171,Boston,Houston,United,2,4059,53,0,4.1,Low,158.81
1172,Atlanta,Chicago,American,3,3474,12,1,4.3,High,600.0
1173,Seattle,Miami,American,8,2062,14,1,2.6,High,335.23
1174,Los Angeles,Chicago,American,4,4570,82,1,4.7,Medium,256.86
1175,Boston,Miami,American,13,3758,74,0,3.9,High,273.41
1176,New York,Los Angeles,JetBlue,5,1435,45,1,2.0,Medium,150.0
1177,Miami,Seattle,United,22,2776,19,0,3.7,Medium,247.57
1178,Atlanta,Miami,American,11,3188,35,1,3.4,Low,171.46
1179,Los Angeles,Atlanta,Delta,17,1073,27,0,2.0,Medium,160.88
1180,San Francisco,Seattle,Delta,5,1023,51,0,2.0,Medium,150.0
1181,Seattle,Chicago,Delta,14,2617,90,1,3.2,High,250.23
1182,Miami,New York,Southwest,7,1477,40,0,2.0,High,166.21
1183,Denver,Boston,JetBlue,18,1054,1,0,2.0,Low,179.35
1184,Boston,Miami,Delta,1,1703,22,1,2.0,High,306.36
1185,Seattle,Houston,JetBlue,4,3686,63,1,3.7,High,299.89
1186,Los Angeles,Boston,Delta,3,2954,1,0,3.1,High,479.22
1187,Houston,Los Angeles,Southwest,20,2884,13,1,3.1,High,582.62
1188,San Francisco,Los Angeles,United,19,3833,9,1,4.6,High,600.0
1189,New York,Los Angeles,JetBlue,12,2659,90,0,2.7,Low,150.0
1190,Denver,Houston,United,5,4558,54,0,4.8,Medium,224.13
1191,Atlanta,San Francisco,Southwest,0,3694,68,1,4.6,Medium,219.24
1192,Seattle,Los Angeles,JetBlue,15,4955,54,0,5.4,High,318.08
1193,Denver,Chicago,United,2,4048,84,1,4.4,Low,186.59
1194,Houston,Denver,Southwest,0,3465,37,1,3.9,Medium,243.16
1195,Los Angeles,Houston,American,0,3973,56,0,4.7,Medium,196.27
1196,San Francisco,Atlanta,JetBlue,5,2993,22,0,3.3,High,329.71
1197,Miami,San Francisco,United,2,2240,23,1,2.6,Low,196.64
1198,Boston,New York,Southwest,22,3533,48,0,3.7,Medium,180.02
1199,Los Angeles,New York,American,20,4330,24,0,4.8,Medium,336.19
1200,Chicago,Seattle,JetBlue,18,4989,18,1,5.6,High,552.29
1201,New York,Los Angeles,American,9,3526,26,0,4.0,High,365.57
1202,New York,Boston,Delta,13,2477,63,1,3.1,High,225.04
1203,Miami,Chicago,JetBlue,22,3828,24,0,3.9,High,372.22
1204,San Francisco,Los Angeles,Southwest,15,3759,65,0,4.3,Medium,221.12
1205,Los Angeles,Denver,Southwest,22,4945,15,1,5.0,Medium,434.18
1206,Los Angeles,Houston,JetBlue,4,3827,58,1,4.1,Low,203.26
1207,Houston,Boston,Delta,6,3765,73,0,3.8,Low,157.62
1208,Atlanta,Los Angeles,JetBlue,4,2617,28,1,3.3,Low,207.63
1209,Chicago,Los Angeles,United,20,4295,24,1,5.2,Medium,360.61
1210,Boston,Los Angeles,Southwest,8,2239,26,1,2.6,High,336.69
1211,San Francisco,Seattle,American,16,1358,8,0,2.0,Low,218.96
1212,Seattle,Denver,Southwest,14,1512,24,1,2.0,High,256.85
1213,Atlanta,Miami,Delta,13,1553,25,1,2.2,Low,173.37
1214,Boston,Chicago,JetBlue,7,1056,34,1,2.0,Medium,150.0
1215,Denver,Boston,Southwest,5,1781,53,0,2.1,Medium,150.0
1216,Chicago,Seattle,United,19,1458,57,1,2.4,High,187.08
1217,Boston,Chicago,Delta,22,4342,81,1,4.8,Medium,270.13
1218,Los Angeles,Houston,Delta,1,1065,80,0,2.0,Low,150.0
1219,San Francisco,Atlanta,American,19,3850,14,0,3.9,Low,237.63
1220,Denver,San Francisco,Southwest,5,4975,82,1,5.5,Medium,303.85
1221,Boston,New York,JetBlue,22,1770,22,0,2.7,Low,150.0
1222,Miami,Denver,Delta,15,4518,11,1,5.0,Medium,583.82
1223,New York,Chicago,United,19,1109,38,0,2.0,Low,150.0
1224,Seattle,San Francisco,United,2,1857,11,1,2.0,Medium,338.68
1225,Houston,Seattle,JetBlue,20,2970,49,1,3.7,High,273.23
1226,San Francisco,Houston,United,9,3656,16,0,4.4,High,348.29
1227,San Francisco,Chicago,American,11,1594,36,1,2.5,Low,150.0
1228,Houston,Boston,JetBlue,13,3661,9,1,4.1,Medium,525.18
1229,Seattle,Denver,United,0,1990,44,0,2.7,High,163.06
1230,Los Angeles,San Francisco,American,17,2784,4,1,3.0,Medium,423.8
1231,Seattle,Houston,United,7,4449,75,1,5.4,Low,198.04
1232,Atlanta,Los Angeles,Southwest,6,3564,31,0,3.6,Medium,198.95
1233,Seattle,Los Angeles,JetBlue,3,4515,62,0,4.8,Medium,237.21
1234,New York,Chicago,United,16,4235,63,1,5.0,Medium,268.36
1235,Boston,Los Angeles,United,3,3206,87,1,4.1,High,285.94
1236,Miami,Denver,American,19,1781,13,1,2.0,Medium,359.29
1237,Houston,Boston,Southwest,11,1352,2,1,2.0,Medium,305.61
1238,Los Angeles,Seattle,Southwest,17,2232,8,1,2.2,Medium,388.54
1239,San Francisco,Boston,American,16,4152,35,1,4.3,High,336.19
1240,Los Angeles,Seattle,Southwest,7,2898,1,1,3.8,Medium,432.49
1241,Houston,Chicago,United,14,1606,86,1,2.4,High,182.09
1242,Denver,Houston,United,20,2941,75,1,3.9,Medium,222.82
1243,New York,Miami,Southwest,21,2728,6,1,3.2,High,546.68
1244,New York,Los Angeles,United,6,1089,13,0,2.0,Low,194.76
1245,Seattle,Houston,Southwest,8,1477,28,0,2.0,Low,150.0
1246,Houston,Atlanta,American,1,1680,67,1,2.4,Low,150.0
1247,Chicago,Denver,JetBlue,6,4696,1,0,5.1,High,600.0
1248,Denver,Boston,American,3,1624,49,0,2.5,Medium,150.0
1249,Houston,Denver,JetBlue,4,4026,78,1,4.7,Low,200.55
1250,Los Angeles,Miami,American,21,3877,67,0,3.9,Low,166.38
1251,Atlanta,New York,Delta,15,2823,35,1,3.4,Medium,200.88
1252,Houston,Miami,United,15,4947,63,0,5.6,High,328.5
1253,Denver,Houston,American,5,2986,61,1,3.5,Medium,225.93
1254,Houston,Atlanta,JetBlue,5,2931,44,0,3.8,High,232.17
1255,Houston,Denver,Southwest,21,1080,78,1,2.0,Medium,150.0
1256,Seattle,Atlanta,Southwest,1,4521,55,0,4.7,Medium,222.51
1257,Chicago,Houston,American,1,2841,44,1,3.1,High,251.48
1258,Denver,Boston,American,20,3397,48,0,3.7,Low,166.92
1259,New York,Miami,American,11,1993,88,1,2.1,High,214.08
1260,Miami,New York,Southwest,9,1824,44,1,2.0,High,204.41
1261,Chicago,Houston,Delta,6,2207,41,0,3.0,Medium,150.0
1262,Chicago,San Francisco,American,13,3332,31,0,3.5,Medium,197.38
1263,Atlanta,Boston,Southwest,8,4397,47,0,4.9,High,297.33
1264,Miami,Los Angeles,Southwest,10,4415,86,1,4.4,Medium,250.48
1265,Chicago,Houston,American,19,2604,52,0,3.4,High,214.11
1266,Los Angeles,San Francisco,JetBlue,14,1208,49,1,2.0,Medium,150.0
1267,New York,Denver,JetBlue,1,2367,79,0,3.3,Low,150.0
1268,Chicago,Los Angeles,United,3,1032,8,1,2.0,High,373.28
1269,New York,Atlanta,Southwest,23,1420,46,1,2.0,High,169.27
1270,Seattle,New York,United,1,3582,43,1,3.8,Low,192.67
1271,Houston,Seattle,United,17,4471,13,0,4.8,Low,407.19
1272,Denver,Seattle,JetBlue,5,3920,1,0,4.6,High,577.0
1273,Seattle,Chicago,JetBlue,5,2768,59,0,3.6,Medium,168.17
1274,New York,Boston,Delta,0,2702,90,0,2.9,Medium,159.95
1275,Chicago,Denver,Southwest,15,4475,52,0,4.9,Medium,212.62
1276,Miami,Boston,Delta,16,3030,18,1,3.7,High,397.29
1277,New York,Seattle,American,3,4019,4,0,4.9,Low,377.75
1278,Chicago,Atlanta,Delta,2,3370,78,0,3.5,Low,150.59
1279,Boston,Chicago,American,7,3440,16,0,3.6,Low,226.34
1280,Atlanta,San Francisco,United,23,3994,68,1,4.7,High,313.43
1281,Los Angeles,Boston,Southwest,14,3270,36,1,4.2,Medium,234.7
1282,Los Angeles,New York,Delta,18,2191,90,0,2.8,Low,150.0
1283,San Francisco,Denver,Southwest,18,1151,32,1,2.0,High,175.12
1284,San Francisco,Los Angeles,United,10,2996,48,0,3.4,Low,150.0
1285,Seattle,New York,United,13,2637,58,0,3.3,Medium,172.29
1286,Atlanta,Miami,United,6,2991,80,0,3.0,Medium,186.31
1287,Denver,Houston,United,23,3102,88,0,3.6,High,233.43
1288,Los Angeles,New York,JetBlue,21,3420,85,0,4.1,High,253.87
1289,San Francisco,New York,JetBlue,10,3968,61,0,4.6,High,251.57
1290,Atlanta,Boston,United,7,3504,66,0,3.6,High,256.17
1291,Houston,Atlanta,United,3,4830,53,0,5.3,Medium,246.34
1292,Denver,Miami,Delta,10,3779,85,0,4.1,Medium,213.96
1293,New York,Atlanta,Southwest,7,4707,25,0,5.3,High,430.7
1294,Atlanta,Boston,Delta,3,4345,1,1,4.8,Low,464.66
1295,Miami,Boston,United,7,4553,82,0,4.6,Medium,244.68
1296,San Francisco,Boston,JetBlue,23,2998,42,1,3.3,High,279.43
1297,New York,Los Angeles,American,13,1949,3,1,2.9,Low,299.04
1298,New York,Atlanta,JetBlue,6,3925,82,0,4.3,High,279.81
1299,San Francisco,Atlanta,JetBlue,12,1248,47,0,2.0,High,150.0
1300,Boston,Denver,JetBlue,7,3163,6,1,4.1,Medium,473.78
1301,Boston,Chicago,American,2,1077,42,1,2.0,High,161.28
1302,Los Angeles,Miami,United,15,2728,87,1,3.6,Medium,196.84
1303,San Francisco,Los Angeles,United,18,3360,57,0,3.5,Medium,169.13
1304,San Francisco,Miami,United,15,2293,30,0,2.5,Medium,157.18
1305,Los Angeles,New York,JetBlue,1,3266,78,1,3.8,High,274.24
1306,Los Angeles,Atlanta,Southwest,13,1260,63,1,2.0,Low,150.0
1307,Seattle,Houston,Southwest,4,2097,52,0,2.5,High,173.45
1308,Denver,Chicago,Delta,6,4657,79,1,5.7,Medium,289.45
1309,Chicago,Atlanta,Southwest,19,3655,11,0,4.0,Low,353.4
1310,Los Angeles,Seattle,JetBlue,14,2708,45,0,3.0,Medium,155.51
1311,Chicago,Boston,United,5,4641,55,0,4.7,Medium,219.74
1312,Miami,Denver,Southwest,12,2938,61,0,3.7,Low,150.0
1313,Denver,Los Angeles,American,11,1478,85,0,2.0,High,156.68
1314,Denver,Miami,American,4,3026,90,0,3.4,Low,150.0
1315,Atlanta,Boston,United,14,3550,13,0,4.1,Medium,401.86
1316,Seattle,Houston,Southwest,23,4845,50,1,5.1,Low,243.05
1317,Boston,New York,JetBlue,6,3646,38,1,3.8,Medium,241.59
1318,Denver,Houston,JetBlue,20,2420,78,1,2.6,Low,150.0
1319,Atlanta,Los Angeles,Southwest,11,2836,25,1,3.5,Low,221.99
1320,Miami,Boston,Delta,8,3857,19,0,3.9,Low,252.35
1321,San Francisco,Los Angeles,Delta,6,2786,67,1,2.8,Medium,208.35
1322,Atlanta,San Francisco,American,10,1085,74,1,2.0,High,178.02
1323,Denver,Los Angeles,United,4,1660,65,1,2.0,High,213.71
1324,Boston,Denver,American,1,2179,5,1,2.8,Low,312.47
1325,Los Angeles,New York,United,22,3974,17,1,4.6,High,479.18
1326,Los Angeles,Miami,United,18,1787,64,0,2.0,Low,150.0
1327,Atlanta,Chicago,United,1,2922,12,1,3.8,Medium,460.6
1328,Houston,Los Angeles,United,8,2408,39,1,2.5,Medium,186.98
1329,Boston,New York,JetBlue,4,2794,87,1,3.7,Medium,217.41
1330,San Francisco,Chicago,Southwest,3,1950,71,0,2.8,High,182.63
1331,Houston,New York,United,14,3079,60,0,3.9,High,215.22
1332,Boston,Chicago,Southwest,14,1899,22,1,2.1,Low,183.35
1333,Seattle,San Francisco,United,13,3407,58,1,3.9,High,285.65
1334,San Francisco,Seattle,JetBlue,5,4723,15,0,5.2,High,444.37
1335,Boston,Atlanta,JetBlue,10,3805,62,1,3.9,Low,211.69
1336,Boston,Atlanta,Southwest,7,2389,85,0,2.8,High,187.16
1337,Los Angeles,Miami,Southwest,9,4775,70,1,5.4,Low,238.1
1338,Seattle,Chicago,American,19,3466,31,0,4.0,Medium,200.21
1339,Boston,Seattle,American,5,4495,32,1,5.3,High,371.91
1340,Seattle,Chicago,Delta,20,4450,28,0,4.6,Low,245.12
1341,Miami,Atlanta,American,19,3929,22,1,4.1,Medium,373.54
1342,Seattle,Los Angeles,American,5,3690,85,0,4.2,High,254.46
1343,Chicago,New York,United,18,2918,90,1,3.8,Low,183.99
1344,San Francisco,Seattle,Delta,17,1537,12,1,2.0,Medium,305.2
1345,Los Angeles,Boston,American,7,4617,14,1,5.1,High,533.97
1346,Los Angeles,Miami,American,2,2201,56,0,3.2,Low,150.0
1347,Los Angeles,Atlanta,Southwest,13,3961,4,0,4.5,Medium,454.86
1348,Los Angeles,Seattle,Delta,16,3913,21,1,4.2,High,454.95
1349,Boston,Miami,Delta,15,2598,42,0,3.4,High,213.53
1350,Los Angeles,Denver,Delta,6,4931,50,1,5.8,High,385.89
1351,Seattle,Los Angeles,Southwest,18,2707,36,1,3.1,High,241.09
1352,Chicago,San Francisco,JetBlue,15,4412,29,0,4.6,Low,270.9
1353,Atlanta,San Francisco,Delta,14,4855,33,0,5.1,Low,209.52
1354,New York,Atlanta,Delta,8,3757,86,0,3.8,Medium,185.74
1355,Denver,Seattle,Southwest,0,3672,61,1,4.1,High,318.12
1356,Atlanta,New York,JetBlue,23,4008,86,1,4.9,High,322.81
1357,Atlanta,San Francisco,Delta,13,2475,16,1,3.3,Low,195.83
1358,Seattle,Denver,Delta,23,4260,86,0,4.3,Low,181.11
1359,Los Angeles,Chicago,United,7,2934,18,1,3.6,Medium,296.8
1360,Boston,Seattle,JetBlue,7,4275,69,1,5.2,High,360.87
1361,Seattle,Chicago,American,10,4976,82,1,5.4,Low,252.38
1362,Boston,Miami,Delta,13,4459,63,0,5.1,High,296.23
1363,New York,Los Angeles,Southwest,18,1663,12,1,2.5,High,409.2
1364,Miami,Denver,United,7,3547,89,1,4.3,Low,179.2
1365,Denver,Los Angeles,American,18,1848,43,1,2.0,Low,150.0
1366,Miami,Houston,American,4,2156,29,0,2.8,High,277.34
1367,Seattle,Atlanta,United,18,3829,74,1,4.6,High,331.26
1368,Los Angeles,New York,Southwest,0,4068,77,0,5.0,Medium,201.35
1369,Denver,New York,American,13,1353,9,1,2.0,Low,229.18
1370,Atlanta,New York,American,1,3732,83,1,4.5,Low,197.72
1371,Houston,Boston,JetBlue,1,2977,44,1,3.1,High,256.54
1372,Chicago,New York,American,15,1528,49,0,2.1,Medium,150.0
1373,San Francisco,Miami,Delta,23,1709,49,0,2.0,High,169.25
1374,Houston,Seattle,Delta,16,1817,84,0,2.6,Medium,150.0
1375,Los Angeles,Boston,United,1,1640,83,0,2.1,Low,150.0
1376,Seattle,Chicago,United,13,3481,72,0,3.5,High,233.91
1377,Atlanta,Chicago,Southwest,16,3015,56,0,3.1,Low,150.0
1378,Seattle,New York,Southwest,12,1413,30,0,2.0,High,154.66
1379,Los Angeles,Atlanta,JetBlue,15,4250,29,1,5.1,Low,281.88
1380,Miami,Boston,United,22,2703,34,1,2.8,Low,158.88
1381,Denver,Houston,JetBlue,3,4862,15,1,5.5,High,543.42
1382,Houston,Seattle,Southwest,14,3022,38,0,3.4,Medium,179.05
1383,Boston,Houston,American,15,2243,12,0,2.6,Low,245.35
1384,Atlanta,Boston,JetBlue,7,1961,15,0,2.4,Low,150.0
1385,Denver,Seattle,American,2,1857,12,0,2.7,Low,244.96
1386,Denver,Miami,JetBlue,17,3280,44,1,4.2,Low,165.82
1387,Atlanta,Los Angeles,JetBlue,0,1192,76,1,2.0,High,166.59
1388,New York,Denver,Southwest,22,1074,25,0,2.0,High,192.82
1389,Denver,Seattle,JetBlue,23,2469,15,0,2.8,Medium,221.6
1390,Miami,Los Angeles,Southwest,13,4608,74,1,4.9,Medium,270.61
1391,New York,Atlanta,JetBlue,6,2068,48,0,3.0,Low,150.0
1392,Chicago,New York,JetBlue,4,2462,17,0,3.0,High,274.32
1393,Miami,Chicago,United,11,3772,41,0,4.2,Low,170.77
1394,Miami,Houston,United,9,1649,49,1,2.5,Medium,150.0
1395,Seattle,Atlanta,Southwest,7,1715,74,1,2.4,High,218.28
1396,Seattle,New York,JetBlue,20,4391,1,0,5.1,Low,396.16
1397,New York,Boston,American,2,4520,40,0,5.4,Low,181.59
1398,Chicago,Los Angeles,Delta,0,4663,8,1,5.3,Medium,600.0
1399,Chicago,San Francisco,Southwest,15,3062,76,0,3.7,Low,150.0
1400,Denver,Miami,United,21,1130,69,1,2.0,Medium,150.0
1401,Boston,Miami,United,9,4304,25,1,4.8,Low,299.64
1402,Los Angeles,Seattle,Southwest,5,1260,50,0,2.0,Medium,150.0
1403,Chicago,Los Angeles,United,22,2383,55,0,2.9,Low,150.0
1404,New York,Atlanta,American,14,2763,41,0,3.1,Low,151.76
1405,Los Angeles,San Francisco,United,18,1466,47,1,2.0,High,179.87
1406,Atlanta,New York,Delta,23,3529,87,1,4.2,High,315.75
1407,Houston,Seattle,Delta,18,1928,17,1,2.2,Low,196.43
1408,Boston,Houston,JetBlue,0,1494,67,1,2.0,High,196.5
1409,Boston,Miami,American,14,3301,85,0,3.6,Medium,169.9
1410,San Francisco,Denver,United,14,1917,78,0,2.2,Medium,155.11
1411,Seattle,Miami,United,4,2992,76,0,3.5,High,238.83
1412,Chicago,Denver,Southwest,22,2056,29,1,2.4,Low,176.1
1413,Seattle,Houston,JetBlue,12,2393,14,0,3.3,High,279.7
1414,Miami,San Francisco,Delta,5,4214,51,0,5.1,Medium,215.76
1415,Seattle,Los Angeles,Southwest,11,2455,2,0,3.0,Low,271.93
1416,Denver,New York,Southwest,20,4151,69,0,4.5,High,297.79
1417,Denver,San Francisco,United,14,1191,59,0,2.0,Medium,150.0
1418,Los Angeles,Houston,Delta,22,4154,41,0,5.0,High,283.68
1419,New York,Atlanta,Southwest,20,4595,19,0,5.1,Low,262.72
1420,Chicago,Houston,United,0,3281,38,0,3.7,High,222.69
1421,Chicago,Los Angeles,JetBlue,20,2095,29,1,2.4,High,328.71
1422,Denver,New York,American,2,4671,64,1,5.1,High,349.5
1423,New York,Boston,Delta,12,1619,88,0,2.3,Medium,150.0
1424,Los Angeles,New York,JetBlue,22,4495,59,1,5.3,Low,209.1
1425,Miami,Houston,United,10,3826,19,0,4.7,Medium,276.49
1426,San Francisco,Atlanta,American,16,4578,77,1,4.7,Medium,290.06
1427,Boston,Seattle,Southwest,1,3111,37,0,3.9,High,233.62
1428,San Francisco,New York,JetBlue,9,3475,19,0,3.8,Medium,288.01
1429,Denver,Seattle,Southwest,13,3742,86,1,4.4,Medium,235.1
1430,San Francisco,New York,Southwest,8,1426,90,1,2.0,High,173.57
1431,Boston,San Francisco,American,22,3893,5,1,4.4,Low,409.77
1432,Miami,Houston,American,19,1206,77,0,2.0,Medium,150.0
1433,Houston,Los Angeles,Southwest,17,4795,41,0,5.6,High,321.54
1434,Atlanta,Houston,Southwest,18,4875,40,1,5.5,Medium,301.13
1435,Los Angeles,Atlanta,American,6,2793,65,1,3.0,High,258.82
1436,Seattle,Houston,United,21,4272,89,1,5.0,Medium,245.76
1437,Boston,Denver,Delta,2,2872,16,0,3.7,High,309.66
1438,Los Angeles,San Francisco,Southwest,19,4943,36,0,5.6,Medium,253.92
1439,Miami,New York,American,10,4447,74,0,4.7,Medium,225.9
1440,Denver,Chicago,JetBlue,23,4095,62,1,4.9,High,344.48
1441,San Francisco,Miami,JetBlue,1,1454,81,0,2.3,Low,150.0
1442,Atlanta,Los Angeles,United,16,4992,28,0,5.2,Medium,347.29
1443,Miami,New York,United,21,1433,64,1,2.1,Medium,150.0
1444,New York,Houston,JetBlue,11,4201,38,0,4.7,High,268.85
1445,Houston,Atlanta,United,1,3500,49,0,3.7,High,249.96
1446,Boston,San Francisco,Southwest,3,3497,8,1,4.0,High,600.0
1447,Denver,Seattle,American,12,4203,43,0,4.5,Medium,210.6
1448,New York,San Francisco,Delta,11,4515,20,0,5.1,High,433.11
1449,New York,Los Angeles,American,14,4880,27,1,5.4,Medium,419.57
1450,Houston,Denver,American,19,1417,29,1,2.0,Low,165.67
1451,Miami,Los Angeles,United,1,4373,90,1,5.0,Low,207.71
1452,Houston,Atlanta,Delta,11,3303,7,1,3.6,Medium,480.8
1453,Chicago,Houston,Southwest,11,1171,23,0,2.1,Low,150.0
1454,Miami,Boston,JetBlue,5,3077,63,0,3.9,Medium,189.56
1455,Miami,Los Angeles,Southwest,20,1431,51,1,2.4,High,180.03
1456,Seattle,Denver,United,17,1684,39,0,2.0,Medium,150.0
1457,Los Angeles,Denver,JetBlue,22,3580,85,0,3.8,Medium,199.85
1458,New York,Denver,Southwest,2,1483,21,1,2.4,Low,154.3
1459,San Francisco,Boston,American,17,4567,3,1,5.5,Low,457.98
1460,Boston,Chicago,United,22,1841,71,0,2.3,Low,150.0
1461,Chicago,Houston,Delta,6,4731,51,0,5.7,Medium,252.0
1462,Chicago,Miami,American,4,2481,44,1,3.1,High,263.37
1463,Boston,Miami,Delta,10,1643,55,1,2.0,Medium,165.5
1464,Atlanta,Seattle,JetBlue,7,3983,87,0,4.6,Low,164.65
1465,Houston,Boston,Delta,17,2196,61,0,2.4,Medium,150.0
1466,Atlanta,Seattle,American,3,3900,45,1,4.0,Medium,233.25
1467,Atlanta,Seattle,Delta,20,2808,51,1,3.2,High,276.56
1468,Seattle,San Francisco,United,15,4121,51,1,5.1,High,349.51
1469,Los Angeles,Miami,United,23,3072,10,0,3.7,High,476.23
1470,Boston,Houston,American,18,3041,68,1,3.5,Low,181.44
1471,New York,Los Angeles,Southwest,22,4000,37,0,4.4,Low,162.9
1472,Boston,Houston,Delta,6,4565,37,0,4.7,Low,173.0
1473,New York,Chicago,American,23,1406,90,0,2.0,Low,150.0
1474,San Francisco,Denver,Delta,7,1631,25,1,2.0,Low,163.57
1475,Los Angeles,Boston,American,10,3650,90,0,4.5,Medium,216.09
1476,Seattle,Chicago,Delta,11,2489,71,0,2.5,High,189.49
1477,Denver,Los Angeles,Southwest,8,2370,51,1,3.2,Medium,198.63
1478,Boston,Chicago,American,16,4355,13,0,4.6,Medium,491.95
1479,Denver,San Francisco,United,21,1564,17,0,2.1,High,244.74
1480,Boston,San Francisco,Southwest,13,1503,42,1,2.0,Medium,159.1
1481,Boston,Seattle,United,8,4475,75,0,5.3,Low,196.04
1482,Miami,Boston,Southwest,1,1826,7,1,2.8,High,430.41
1483,Los Angeles,Miami,United,2,2798,39,0,3.5,Medium,150.0
1484,Boston,Atlanta,Southwest,11,4971,59,1,5.2,High,374.21
1485,New York,Seattle,Delta,11,2702,84,0,3.6,Low,150.0
1486,Seattle,Houston,United,14,4150,21,1,4.7,High,467.86
1487,Chicago,San Francisco,Delta,15,4149,74,0,4.2,High,285.1
1488,Denver,Miami,American,16,1026,18,0,2.0,Low,150.0
1489,San Francisco,Los Angeles,Delta,16,2004,57,0,2.6,Medium,150.0
1490,Seattle,Miami,United,3,4419,90,1,4.7,Low,199.69
1491,Los Angeles,San Francisco,Southwest,15,4314,62,0,4.7,Low,168.92
1492,Boston,Los Angeles,Delta,22,2940,38,1,3.2,Medium,221.52
1493,Los Angeles,Chicago,JetBlue,17,2398,19,1,3.0,Low,212.1
1494,Houston,Miami,Southwest,21,2174,27,1,2.7,Low,195.67
1495,Boston,Denver,American,17,3068,28,1,3.3,High,398.76
1496,Denver,New York,American,9,1701,26,0,2.3,High,260.37
1497,Boston,Houston,United,14,1349,84,0,2.2,Low,150.0
1498,Atlanta,Seattle,Southwest,19,2089,2,0,2.2,Medium,306.66
1499,Los Angeles,Chicago,Delta,11,2525,47,0,3.1,High,219.9
1500,Boston,Los Angeles,Delta,21,3929,74,0,4.2,Medium,227.13
1501,Miami,Houston,American,22,4091,14,1,4.3,High,463.98
1502,Seattle,Atlanta,Southwest,2,2699,87,0,3.5,High,211.76
1503,Houston,Boston,Southwest,6,2477,19,1,3.3,Medium,274.11
1504,Seattle,Atlanta,American,14,3578,49,0,3.8,High,251.44
1505,Chicago,New York,Delta,2,3723,55,1,4.3,Medium,258.34
1506,Los Angeles,Miami,American,2,2005,87,1,3.0,Low,150.0
1507,Atlanta,Miami,Southwest,12,1620,22,0,2.0,Medium,166.99
1508,Los Angeles,Chicago,Delta,5,4085,8,1,4.8,Medium,527.9
1509,Atlanta,New York,JetBlue,9,4086,13,1,5.1,Medium,542.39
1510,Atlanta,Boston,American,2,3169,46,0,3.4,Medium,181.53
1511,Houston,San Francisco,Southwest,3,2727,61,0,3.2,Low,150.0
1512,Seattle,Atlanta,Southwest,5,4224,23,1,4.3,Medium,360.15
1513,Seattle,Atlanta,United,8,1934,7,0,2.8,Medium,289.8
1514,Chicago,Houston,United,3,1565,16,1,2.0,High,266.44
1515,Houston,Los Angeles,American,22,4284,66,1,4.7,Medium,282.28
1516,Los Angeles,San Francisco,Delta,4,2756,84,0,2.9,High,217.43
1517,Chicago,Los Angeles,JetBlue,15,2693,44,1,2.9,Medium,209.32
1518,Miami,Chicago,JetBlue,4,4760,76,1,5.0,Medium,270.83
1519,Houston,Los Angeles,Delta,6,2676,56,0,2.8,Medium,165.39
1520,Chicago,New York,United,16,4678,20,0,4.9,Medium,346.55
1521,Denver,New York,Southwest,20,2879,81,0,3.2,High,231.48
1522,Chicago,Houston,United,0,4898,52,0,5.5,Medium,229.05
1523,Los Angeles,Chicago,American,9,4491,32,0,5.1,Medium,209.7
1524,Chicago,Houston,United,13,3114,5,0,3.5,Low,294.85
1525,San Francisco,Boston,Delta,21,4254,16,1,4.5,Medium,360.97
1526,San Francisco,Seattle,American,17,3794,31,0,3.9,Low,175.88
1527,Denver,Los Angeles,Delta,4,2481,51,0,2.6,Medium,150.0
1528,Denver,Boston,American,15,4865,63,0,5.6,Medium,232.47
1529,San Francisco,Denver,Southwest,11,1121,39,0,2.0,High,150.0
1530,Denver,Miami,United,13,2812,89,0,3.6,Low,150.0
1531,Denver,Los Angeles,Delta,14,1596,77,0,2.0,Medium,150.0
1532,Seattle,New York,American,23,4154,23,0,4.8,Medium,291.29
1533,Seattle,Los Angeles,United,20,1040,84,1,2.0,Low,150.0
1534,Chicago,Houston,JetBlue,0,3939,49,0,4.5,High,260.72
1535,San Francisco,Denver,Delta,9,4302,89,1,4.6,Low,198.15
1536,Los Angeles,Chicago,Southwest,6,3119,86,0,4.0,Low,152.03
1537,San Francisco,Los Angeles,American,2,4865,85,1,5.4,High,373.36
1538,San Francisco,Seattle,Delta,0,1285,12,1,2.1,High,365.31
1539,Miami,Los Angeles,Delta,7,1347,60,0,2.0,Medium,150.0
1540,Miami,New York,JetBlue,16,2385,84,1,2.7,Medium,183.04
1541,Denver,San Francisco,Southwest,20,2289,49,0,2.8,Medium,150.86
1542,New York,Atlanta,JetBlue,10,2645,36,1,3.3,Low,150.0
1543,Seattle,Chicago,American,13,4163,81,1,5.0,Medium,257.09
1544,Atlanta,Denver,United,18,1673,84,0,2.3,Medium,150.0
1545,Los Angeles,Boston,Delta,10,2777,57,0,3.1,Medium,183.19
1546,Miami,Boston,American,20,1251,48,0,2.0,Medium,150.0
1547,San Francisco,Boston,American,20,2610,2,1,3.2,High,532.2
1548,San Francisco,New York,Southwest,10,4109,16,0,4.8,High,406.96
1549,New York,Boston,Delta,15,1151,15,1,2.0,High,240.31
1550,New York,Boston,JetBlue,18,3704,11,1,4.5,Low,415.8
